"STATION","NAME","DATE","TMAX","TMIN"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-03","55","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-04","66","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-05","67","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-06","67","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-07","58","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-08","59","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-09","58","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-10","61","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-11","66","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-12","72","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-13","70","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-14","71","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-15","80","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-16","80","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-17","85","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-18","88","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-19","86","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-20","68","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-21","60","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-22","58","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-23","60","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-24","58","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-25","68","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-26","72","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-27","77","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-28","85","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-29","81","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-30","65","51"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-05-31","76","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-01","70","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-02","69","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-03","61","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-04","64","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-05","54","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-06","63","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-07","64","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-08","67","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-09","57","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-10","68","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-11","73","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-12","82","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-13","78","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-14","71","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-15","76","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-16","73","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-17","77","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-18","79","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-19","79","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-20","87","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-21","85","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-22","84","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-23","81","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-24","94","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-25","95","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-26","82","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-27","88","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-28","86","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-29","87","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-06-30","79","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-01","75","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-02","85","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-03","83","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-04","69","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-05","74","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-06","84","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-07","69","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-08","75","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-09","78","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-10","72","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-11","76","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-12","82","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-13","86","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-14","91","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-15","89","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-16","82","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-17","76","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-18","81","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-19","90","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-20","91","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-21","89","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-22","80","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-23","77","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-24","78","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-25","77","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-26","80","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-27","85","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-28","87","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-29","83","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-30","73","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-07-31","74","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-01","78","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-02","82","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-03","77","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-04","74","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-05","72","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-06","81","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-07","79","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-08","82","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-09","84","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-10","82","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-11","75","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-12","75","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-13","77","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-14","83","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-15","75","66"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-16","78","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-17","81","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-18","72","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-19","74","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-20","86","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-21","86","69"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-22","78","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-23","90","72"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-24","86","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-25","82","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-26","80","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-27","80","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-28","77","67"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-29","85","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-30","78","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-08-31","75","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-01","80","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-02","73","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-03","73","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-04","76","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-05","87","59"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-06","87","70"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-07","74","61"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-08","67","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-09","69","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-10","78","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-11","84","63"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-12","81","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-13","90","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-14","78","68"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-15","70","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-16","71","58"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-17","75","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-18","77","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-19","82","62"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-20","82","65"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-21","70","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-22","64","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-23","65","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-24","64","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-25","79","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-26","88","71"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-27","78","60"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-28","70","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-29","77","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-09-30","71","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-01","59","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-02","57","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-03","57","50"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-04","61","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-05","67","57"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-06","70","53"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-07","58","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-08","59","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-09","62","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-10","64","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-11","64","42"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-12","65","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-13","52","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-14","52","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-15","61","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-16","71","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-17","69","64"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-18","65","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-19","60","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-20","56","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-21","50","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-22","55","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-23","65","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-24","65","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-25","68","49"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-26","73","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-27","65","56"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-28","62","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-29","57","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-30","58","54"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-10-31","55","52"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-01","53","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-02","48","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-03","44","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-04","44","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-05","42","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-06","44","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-07","45","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-08","39","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-09","47","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-10","61","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-11","45","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-12","44","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-13","50","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-14","55","40"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-15","43","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-16","52","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-17","47","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-18","54","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-19","54","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-20","33","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-21","41","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-22","55","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-23","58","43"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-24","52","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-25","53","41"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-26","59","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-27","64","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-28","65","44"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-29","66","55"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-11-30","63","38"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-01","57","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-02","60","47"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-03","64","48"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-04","53","46"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-05","61","45"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-06","56","33"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-07","39","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-08","44","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-09","48","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-10","36","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-11","48","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-12","47","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-13","44","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-14","47","20"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-15","50","36"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-16","39","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-17","35","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-18","48","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-19","37","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-20","34","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-21","32","6"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-22","10","2"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-23","23","7"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-24","23","10"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-25","31","15"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-26","29","16"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-27","39","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-28","40","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-29","36","3"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-30","9","-3"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1998-12-31","12","5"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-01","20","1"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-02","24","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-03","24","7"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-04","8","-5"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-05","11","-15"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-06","13","2"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-07","9","-6"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-08","17","3"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-09","11","-5"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-10","8","-5"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-11","11","-6"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-12","23","7"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-13","22","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-14","18","15"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-15","26","12"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-16","42","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-17","38","15"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-18","36","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-19","34","18"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-20","33","13"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-21","35","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-22","37","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-23","37","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-24","34","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-25","32","15"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-26","36","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-27","45","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-28","34","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-29","35","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-30","39","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-01-31","37","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-01","38","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-02","41","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-03","44","35"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-04","39","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-05","38","18"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-06","43","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-07","34","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-08","44","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-09","50","32"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-10","50","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-11","68","28"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-12","28","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-13","32","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-14","46","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-15","52","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-16","41","31"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-17","31","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-18","30","20"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-19","28","20"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-20","28","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-21","31","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-22","29","21"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-23","32","26"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-24","35","14"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-25","35","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-26","40","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-27","42","37"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-02-28","40","34"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-01","37","29"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-02","43","30"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-03","35","25"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-04","32","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-05","31","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-06","27","16"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-07","26","11"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-08","30","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-09","29","27"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-10","32","23"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-11","34","22"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-12","33","19"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-13","36","20"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-14","37","24"
"USW00014839","MILWAUKEE MITCHELL AIRPORT, WI US","1999-03-15","43","21"
