"TSF","species","height","low","high","scenario","Scenario","filter"
72,"Bene",16.2134974241257,14.4562947585185,18.003905718724,"CPCRW_hare","Hare","All stands"
72,"Pigl",1.9945136696185,1.93606029431401,2.05950016762503,"CPCRW_hare","Hare","All stands"
72,"Pima",1.93405351357792,1.89049789322435,1.97870954697676,"CPCRW_hare","Hare","All stands"
72,"Potr",1.90790995442991,1.81185659449295,2.01947044683402,"CPCRW_hare","Hare","All stands"
73,"Bene",16.3150551239649,14.6802353656292,18.2346874485413,"CPCRW_hare","Hare","All stands"
73,"Pigl",2.01289943411546,1.95152449271661,2.07994605803928,"CPCRW_hare","Hare","All stands"
73,"Pima",1.93445786352463,1.89060404216239,1.97792661075373,"CPCRW_hare","Hare","All stands"
73,"Potr",1.91724694580133,1.81682496070586,2.02164252998674,"CPCRW_hare","Hare","All stands"
74,"Bene",15.7513979276021,13.9207604654133,17.7937529496849,"CPCRW_hare","Hare","All stands"
74,"Pigl",2.04404383289605,1.98522986426344,2.10513066906864,"CPCRW_hare","Hare","All stands"
74,"Pima",1.90719157679769,1.863464261924,1.94619984584098,"CPCRW_hare","Hare","All stands"
74,"Potr",1.92205182698218,1.82340802022903,2.02715905525832,"CPCRW_hare","Hare","All stands"
75,"Bene",15.8275688886642,14.1143967583775,17.7249316364527,"CPCRW_hare","Hare","All stands"
75,"Pigl",2.06367067375429,1.99533377358679,2.13140561486374,"CPCRW_hare","Hare","All stands"
75,"Pima",1.90299495067646,1.85958411449691,1.94554216669612,"CPCRW_hare","Hare","All stands"
75,"Potr",1.94339153338715,1.84613975221895,2.04549481786565,"CPCRW_hare","Hare","All stands"
76,"Bene",16.781770726045,14.3591715693474,19.327909787496,"CPCRW_hare","Hare","All stands"
76,"Pigl",2.08712491682204,2.01923180361156,2.16167515942112,"CPCRW_hare","Hare","All stands"
76,"Pima",1.81063292563827,1.77189046037283,1.85213653194591,"CPCRW_hare","Hare","All stands"
76,"Potr",1.8798117946762,1.78679222598149,1.97276687795941,"CPCRW_hare","Hare","All stands"
77,"Bene",16.8350036938985,14.429744720459,19.383881409963,"CPCRW_hare","Hare","All stands"
77,"Pigl",2.27095669713552,2.10422859135689,2.45839595952078,"CPCRW_hare","Hare","All stands"
77,"Pima",1.76571212241263,1.68079035522627,1.84488332045486,"CPCRW_hare","Hare","All stands"
77,"Potr",2.02698599668659,1.84051974000797,2.23910584805799,"CPCRW_hare","Hare","All stands"
78,"Bene",16.8774399360021,13.9120598634084,19.424782594045,"CPCRW_hare","Hare","All stands"
78,"Pigl",2.28260491217893,2.11671292708251,2.45894521982259,"CPCRW_hare","Hare","All stands"
78,"Pima",1.76259410174354,1.68290584383244,1.84330462528664,"CPCRW_hare","Hare","All stands"
78,"Potr",2.05356950724554,1.84887741197421,2.26207815983767,"CPCRW_hare","Hare","All stands"
79,"Bene",16.9338963230451,14.5175358454387,19.4905339082082,"CPCRW_hare","Hare","All stands"
79,"Pigl",2.26386743252087,2.10931520771657,2.44535222538133,"CPCRW_hare","Hare","All stands"
79,"Pima",1.77603036768223,1.69390625976355,1.85093067731433,"CPCRW_hare","Hare","All stands"
79,"Potr",2.04104725258757,1.86903412211323,2.25221701392233,"CPCRW_hare","Hare","All stands"
80,"Bene",16.9724622567495,14.0228186448415,19.5344384511312,"CPCRW_hare","Hare","All stands"
80,"Pigl",2.27494093667524,2.1048556199877,2.45535197547978,"CPCRW_hare","Hare","All stands"
80,"Pima",1.76311783264894,1.68062538115034,1.84768165648676,"CPCRW_hare","Hare","All stands"
80,"Potr",2.08467852828583,1.90695947111367,2.28754244442591,"CPCRW_hare","Hare","All stands"
81,"Bene",17.3323222994804,14.6635434031486,20.1776916384697,"CPCRW_hare","Hare","All stands"
81,"Pigl",2.28665095090844,2.10767084880933,2.49211823280721,"CPCRW_hare","Hare","All stands"
81,"Pima",1.77251446513348,1.68637263737213,1.85604647061817,"CPCRW_hare","Hare","All stands"
81,"Potr",2.10457224494328,1.93171279030786,2.30825835260836,"CPCRW_hare","Hare","All stands"
82,"Bene",17.5388265450795,13.6039657592773,20.9592027664185,"CPCRW_hare","Hare","All stands"
82,"Pigl",2.30799865820967,2.13416500632863,2.51224997852111,"CPCRW_hare","Hare","All stands"
82,"Pima",1.75683030966087,1.6785094770088,1.83344641822772,"CPCRW_hare","Hare","All stands"
82,"Potr",2.09815753979663,1.90439275763564,2.28943127275262,"CPCRW_hare","Hare","All stands"
83,"Bene",17.6085557937622,13.6687879562378,21.0318288803101,"CPCRW_hare","Hare","All stands"
83,"Pigl",2.32731662175899,2.14267615047414,2.52333440739601,"CPCRW_hare","Hare","All stands"
83,"Pima",1.75382136780864,1.67783979250445,1.83442962303151,"CPCRW_hare","Hare","All stands"
83,"Potr",2.08219942096208,1.89861397437753,2.2668338127615,"CPCRW_hare","Hare","All stands"
84,"Bene",17.68212723732,13.7369718551636,21.1048860549927,"CPCRW_hare","Hare","All stands"
84,"Pigl",2.35400542976351,2.18647606153274,2.5405149887542,"CPCRW_hare","Hare","All stands"
84,"Pima",1.78651548514608,1.70280647426565,1.87336884873306,"CPCRW_hare","Hare","All stands"
84,"Potr",2.08672910396517,1.91435271780938,2.27804872934063,"CPCRW_hare","Hare","All stands"
85,"Bene",17.7467269102732,13.8018159866333,21.175048828125,"CPCRW_hare","Hare","All stands"
85,"Pigl",2.35635711837309,2.1555889054717,2.55507982440162,"CPCRW_hare","Hare","All stands"
85,"Pima",1.79379692396169,1.71584726739176,1.87672916093951,"CPCRW_hare","Hare","All stands"
85,"Potr",2.10278282531345,1.92617076989457,2.31116900261239,"CPCRW_hare","Hare","All stands"
86,"Bene",17.8255317211151,13.8862047195435,21.2599191665649,"CPCRW_hare","Hare","All stands"
86,"Pigl",2.35692981881565,2.15652749013143,2.55118103816598,"CPCRW_hare","Hare","All stands"
86,"Pima",1.8009085396132,1.72069177299791,1.88907110805242,"CPCRW_hare","Hare","All stands"
86,"Potr",2.09422787086538,1.90904047429241,2.30123764126323,"CPCRW_hare","Hare","All stands"
87,"Bene",17.8867557048798,13.9400539398193,21.3247356414795,"CPCRW_hare","Hare","All stands"
87,"Pigl",2.38399451475772,2.18920941591446,2.59449854610514,"CPCRW_hare","Hare","All stands"
87,"Pima",1.80321123992995,1.72077268174927,1.88519053789844,"CPCRW_hare","Hare","All stands"
87,"Potr",2.12774139053172,1.94395438771496,2.32412127670142,"CPCRW_hare","Hare","All stands"
88,"Bene",17.9228552182515,13.9577980041504,21.3596315383911,"CPCRW_hare","Hare","All stands"
88,"Pigl",2.40368933533486,2.20757580985034,2.61264004794699,"CPCRW_hare","Hare","All stands"
88,"Pima",1.81288799602793,1.72748655070535,1.89657395651966,"CPCRW_hare","Hare","All stands"
88,"Potr",2.11300550465521,1.91558146325166,2.32106954575046,"CPCRW_hare","Hare","All stands"
89,"Bene",17.9885474046071,14.016788482666,21.425313949585,"CPCRW_hare","Hare","All stands"
89,"Pigl",2.43222757115177,2.22676150141143,2.64273196775513,"CPCRW_hare","Hare","All stands"
89,"Pima",1.79677189767626,1.7208748974018,1.86993198846146,"CPCRW_hare","Hare","All stands"
89,"Potr",2.08419907671076,1.88878728614494,2.30751642239288,"CPCRW_hare","Hare","All stands"
90,"Bene",18.0317612148467,14.1096591949463,21.515326499939,"CPCRW_hare","Hare","All stands"
90,"Pigl",2.4456021280816,2.24236665793845,2.69453560403366,"CPCRW_hare","Hare","All stands"
90,"Pima",1.82379783537807,1.73918118867258,1.90710274144469,"CPCRW_hare","Hare","All stands"
90,"Potr",2.02252932894673,1.83292018281982,2.2215517767904,"CPCRW_hare","Hare","All stands"
91,"Bene",18.1000884373983,14.1852493286133,21.5928621292114,"CPCRW_hare","Hare","All stands"
91,"Pigl",2.46131891365608,2.25022066743823,2.6861401067733,"CPCRW_hare","Hare","All stands"
91,"Pima",1.84647518019649,1.76159108456236,1.92957877980598,"CPCRW_hare","Hare","All stands"
91,"Potr",2.01423775966076,1.82992604450262,2.24551539688647,"CPCRW_hare","Hare","All stands"
92,"Bene",18.1360896428426,14.2174396514893,21.638035774231,"CPCRW_hare","Hare","All stands"
92,"Pigl",2.48014019335455,2.26047326807466,2.72419649436901,"CPCRW_hare","Hare","All stands"
92,"Pima",1.85812369744143,1.77264736989357,1.9412947672282,"CPCRW_hare","Hare","All stands"
92,"Potr",2.0319257707248,1.84482351608468,2.22902354626567,"CPCRW_hare","Hare","All stands"
93,"Bene",18.1982152575538,14.2919588088989,21.7166347503662,"CPCRW_hare","Hare","All stands"
93,"Pigl",2.50423291329488,2.2818585486071,2.73360580216623,"CPCRW_hare","Hare","All stands"
93,"Pima",1.87511850240407,1.79450213911604,1.95313005957312,"CPCRW_hare","Hare","All stands"
93,"Potr",1.9550089610796,1.77910770460459,2.15410485155969,"CPCRW_hare","Hare","All stands"
94,"Bene",18.3424770567152,14.3958377838135,21.8186960220337,"CPCRW_hare","Hare","All stands"
94,"Pigl",2.51333500638939,2.28246334776899,2.75476265816673,"CPCRW_hare","Hare","All stands"
94,"Pima",1.86156039679277,1.77779836784141,1.94087013894425,"CPCRW_hare","Hare","All stands"
94,"Potr",2.00000809520406,1.81511872681591,2.19854528029729,"CPCRW_hare","Hare","All stands"
95,"Bene",18.4701531728109,14.4440422058105,21.8661918640137,"CPCRW_hare","Hare","All stands"
95,"Pigl",2.56914453635554,2.33334402235649,2.82585670741689,"CPCRW_hare","Hare","All stands"
95,"Pima",1.88427219525901,1.80544636173284,1.96439717561242,"CPCRW_hare","Hare","All stands"
95,"Potr",2.0395276811802,1.86919108725901,2.23059885120124,"CPCRW_hare","Hare","All stands"
96,"Bene",18.5157328287761,14.4798450469971,21.9202461242676,"CPCRW_hare","Hare","All stands"
96,"Pigl",2.5736177544433,2.33713925685826,2.82570468400073,"CPCRW_hare","Hare","All stands"
96,"Pima",1.90266705385679,1.82097407294793,1.9840085770366,"CPCRW_hare","Hare","All stands"
96,"Potr",2.06427971490449,1.88592934756,2.25779993778996,"CPCRW_hare","Hare","All stands"
97,"Bene",19.2047077178955,19.2047077178955,19.2047077178955,"CPCRW_hare","Hare","All stands"
97,"Pigl",2.3499751133181,2.14257569504149,2.57091838171394,"CPCRW_hare","Hare","All stands"
97,"Pima",1.84767000935959,1.76953858002094,1.92457536093631,"CPCRW_hare","Hare","All stands"
97,"Potr",1.87391526841481,1.70912740072196,2.02915585485993,"CPCRW_hare","Hare","All stands"
98,"Pigl",1.96493626668156,1.84166340850208,2.09309960162365,"CPCRW_hare","Hare","All stands"
98,"Pima",1.72300810461148,1.63745486497528,1.79962379166338,"CPCRW_hare","Hare","All stands"
98,"Potr",1.76083200140425,1.63005764423025,1.8896950561622,"CPCRW_hare","Hare","All stands"
2,"Bene",0.147641263902187,0.142833347538752,0.154447601309844,"CPCRW_moose","Moose","All stands"
2,"Pigl",3.99811434745789,3.99811434745789,3.99811434745789,"CPCRW_moose","Moose","All stands"
2,"Pima",4.03724500639643,4.00398628203246,4.06928134519557,"CPCRW_moose","Moose","All stands"
2,"Potr",0.289952186633756,0.179560326620356,0.461454858547036,"CPCRW_moose","Moose","All stands"
3,"Bene",0.22441750317812,0.186867392212152,0.263246472291649,"CPCRW_moose","Moose","All stands"
3,"Pigl",0.0998648812430478,0.0950852322671709,0.105958843273844,"CPCRW_moose","Moose","All stands"
3,"Pima",0.228603932465521,0.182588509773199,0.274052056422074,"CPCRW_moose","Moose","All stands"
3,"Potr",0.344275288658502,0.294787587595453,0.402988807155805,"CPCRW_moose","Moose","All stands"
4,"Bene",0.278350456928213,0.224934429110338,0.338931388286874,"CPCRW_moose","Moose","All stands"
4,"Pigl",0.116308940600898,0.112751017482536,0.121044145031117,"CPCRW_moose","Moose","All stands"
4,"Pima",0.18180080459135,0.158865065547558,0.205413643446143,"CPCRW_moose","Moose","All stands"
4,"Potr",0.444203012394892,0.404268701577978,0.489014762248539,"CPCRW_moose","Moose","All stands"
5,"Bene",0.376907069042877,0.306845308400139,0.443123382786634,"CPCRW_moose","Moose","All stands"
5,"Pigl",0.133743051186683,0.130735517985424,0.137318225629306,"CPCRW_moose","Moose","All stands"
5,"Pima",0.187073681251233,0.170851355352101,0.205975715498743,"CPCRW_moose","Moose","All stands"
5,"Potr",0.55585594195225,0.52180868956902,0.590651174822007,"CPCRW_moose","Moose","All stands"
6,"Bene",1.96237376741959,1.57468392964216,2.35130829192615,"CPCRW_moose","Moose","All stands"
6,"Pigl",0.152928844773861,0.150159122296425,0.156364126598808,"CPCRW_moose","Moose","All stands"
6,"Pima",0.202152679048698,0.187234937996789,0.219039983927833,"CPCRW_moose","Moose","All stands"
6,"Potr",0.694610529893749,0.664278516047393,0.72982164245087,"CPCRW_moose","Moose","All stands"
7,"Bene",3.20733157832363,2.90192630993158,3.4848166045652,"CPCRW_moose","Moose","All stands"
7,"Pigl",0.177338494468304,0.174338450386842,0.181235987469685,"CPCRW_moose","Moose","All stands"
7,"Pima",0.218250463101681,0.20451053487917,0.234381495332762,"CPCRW_moose","Moose","All stands"
7,"Potr",0.841083750274296,0.807389270669902,0.878058021059663,"CPCRW_moose","Moose","All stands"
8,"Bene",3.54057444053742,3.26623053171847,3.79731929060985,"CPCRW_moose","Moose","All stands"
8,"Pigl",0.199973641054459,0.196804295713982,0.203177047094294,"CPCRW_moose","Moose","All stands"
8,"Pima",0.238088007708279,0.225644237504779,0.251793065152936,"CPCRW_moose","Moose","All stands"
8,"Potr",0.992296218384202,0.955738409468941,1.03181295293172,"CPCRW_moose","Moose","All stands"
9,"Bene",3.67620192550993,3.43563510521157,3.90377972141707,"CPCRW_moose","Moose","All stands"
9,"Pigl",0.223447072259242,0.220327077999054,0.226823246148106,"CPCRW_moose","Moose","All stands"
9,"Pima",0.257429676487792,0.244984837592429,0.270644499668633,"CPCRW_moose","Moose","All stands"
9,"Potr",1.26515361276041,1.21876818304269,1.31163926830181,"CPCRW_moose","Moose","All stands"
10,"Bene",3.88131286779394,3.61912896451131,4.15599027866808,"CPCRW_moose","Moose","All stands"
10,"Pigl",0.250181189778118,0.246982621663347,0.253671662666446,"CPCRW_moose","Moose","All stands"
10,"Pima",0.280355253256849,0.26855432457934,0.293390553007683,"CPCRW_moose","Moose","All stands"
10,"Potr",1.68254563058189,1.628721101048,1.7413724939365,"CPCRW_moose","Moose","All stands"
11,"Bene",4.20092323778859,3.93127902546813,4.44764685891526,"CPCRW_moose","Moose","All stands"
11,"Pigl",0.284522070341862,0.28107544932373,0.288217885987858,"CPCRW_moose","Moose","All stands"
11,"Pima",0.307810506753341,0.296483338611126,0.319034204051922,"CPCRW_moose","Moose","All stands"
11,"Potr",1.87229787317261,1.81439732802446,1.93331887146636,"CPCRW_moose","Moose","All stands"
12,"Bene",4.48436228921791,4.18435398546526,4.76119037449608,"CPCRW_moose","Moose","All stands"
12,"Pigl",0.320273802366062,0.316806734982456,0.324230452662118,"CPCRW_moose","Moose","All stands"
12,"Pima",0.328373987939722,0.317408556360899,0.339426842558782,"CPCRW_moose","Moose","All stands"
12,"Potr",1.97878134535971,1.91585327753265,2.04069493503276,"CPCRW_moose","Moose","All stands"
13,"Bene",4.92967224672835,4.65362642911066,5.22300829867454,"CPCRW_moose","Moose","All stands"
13,"Pigl",0.352433698288133,0.34891336402757,0.356332848423875,"CPCRW_moose","Moose","All stands"
13,"Pima",0.35904078674798,0.348082750656357,0.3694408669912,"CPCRW_moose","Moose","All stands"
13,"Potr",2.07639097639569,2.01242881567409,2.14089053449747,"CPCRW_moose","Moose","All stands"
14,"Bene",5.11252499141393,4.74536019432526,5.45730192357976,"CPCRW_moose","Moose","All stands"
14,"Pigl",0.391409499231364,0.387317980616153,0.395779280213603,"CPCRW_moose","Moose","All stands"
14,"Pima",0.386781268726963,0.376795193665182,0.397795799201001,"CPCRW_moose","Moose","All stands"
14,"Potr",2.13255805075497,2.07012146370451,2.19685981774231,"CPCRW_moose","Moose","All stands"
15,"Bene",5.45140968831522,5.09482910551531,5.81435570688057,"CPCRW_moose","Moose","All stands"
15,"Pigl",0.429895453541414,0.425315760664498,0.434789306903578,"CPCRW_moose","Moose","All stands"
15,"Pima",0.418900252266428,0.408514865932934,0.430027522190615,"CPCRW_moose","Moose","All stands"
15,"Potr",2.22631258615722,2.15871191589396,2.29369091910206,"CPCRW_moose","Moose","All stands"
16,"Bene",5.69993200392544,5.28767187160007,6.06387074006672,"CPCRW_moose","Moose","All stands"
16,"Pigl",0.465674198081059,0.460935661299055,0.470149655343596,"CPCRW_moose","Moose","All stands"
16,"Pima",0.446481354986211,0.435529122644533,0.457321738110168,"CPCRW_moose","Moose","All stands"
16,"Potr",2.263781143581,2.19604800464723,2.33338435271544,"CPCRW_moose","Moose","All stands"
17,"Bene",5.96375119110177,5.5864937701886,6.37008109986232,"CPCRW_moose","Moose","All stands"
17,"Pigl",0.502281512528095,0.497574275057275,0.507432378579743,"CPCRW_moose","Moose","All stands"
17,"Pima",0.477190749588877,0.466735000656322,0.487218829995418,"CPCRW_moose","Moose","All stands"
17,"Potr",2.32176570985604,2.24877604110752,2.39607368223687,"CPCRW_moose","Moose","All stands"
18,"Bene",6.34902645439022,5.96538498669828,6.76558106494745,"CPCRW_moose","Moose","All stands"
18,"Pigl",0.539446466754199,0.534815517906186,0.544400260321982,"CPCRW_moose","Moose","All stands"
18,"Pima",0.486348698349526,0.476336144319327,0.495617658306531,"CPCRW_moose","Moose","All stands"
18,"Potr",2.34284572582106,2.26655099656861,2.41925713917966,"CPCRW_moose","Moose","All stands"
19,"Bene",6.582384016359,6.18535558782766,6.99057772705775,"CPCRW_moose","Moose","All stands"
19,"Pigl",0.579749071693382,0.574688228352938,0.585217381858214,"CPCRW_moose","Moose","All stands"
19,"Pima",0.498663985578223,0.489764451361709,0.508371948243723,"CPCRW_moose","Moose","All stands"
19,"Potr",2.32853626360112,2.25083041306767,2.41026109196781,"CPCRW_moose","Moose","All stands"
20,"Bene",6.91212529314665,6.44979815735794,7.3316800406428,"CPCRW_moose","Moose","All stands"
20,"Pigl",0.62436004489727,0.618759508998562,0.629770169936072,"CPCRW_moose","Moose","All stands"
20,"Pima",0.514613134990136,0.50571044959722,0.523250643837357,"CPCRW_moose","Moose","All stands"
20,"Potr",2.37297465160172,2.29209065417369,2.44927517596257,"CPCRW_moose","Moose","All stands"
21,"Bene",7.15883804107578,6.7282006318291,7.59853017919262,"CPCRW_moose","Moose","All stands"
21,"Pigl",0.676908174240276,0.671037374024854,0.68264356273429,"CPCRW_moose","Moose","All stands"
21,"Pima",0.53560283190006,0.526656708687884,0.544319193461614,"CPCRW_moose","Moose","All stands"
21,"Potr",2.34915288477152,2.26931657624347,2.42666530718612,"CPCRW_moose","Moose","All stands"
22,"Bene",7.54465584345881,7.06198463552196,7.97219359086893,"CPCRW_moose","Moose","All stands"
22,"Pigl",0.723372972933082,0.717530772470449,0.729579545967562,"CPCRW_moose","Moose","All stands"
22,"Pima",0.553696695464168,0.545146541960625,0.562331376137259,"CPCRW_moose","Moose","All stands"
22,"Potr",2.37363072655429,2.29703756127827,2.45773468630911,"CPCRW_moose","Moose","All stands"
23,"Bene",7.53882098825353,7.07056846194976,7.99995776149433,"CPCRW_moose","Moose","All stands"
23,"Pigl",0.771146099077921,0.764498915884587,0.777075867693831,"CPCRW_moose","Moose","All stands"
23,"Pima",0.575166625487535,0.566470668748607,0.584019308141138,"CPCRW_moose","Moose","All stands"
23,"Potr",2.41020612464832,2.31988911026579,2.49230458441351,"CPCRW_moose","Moose","All stands"
24,"Bene",7.70117791494687,7.20190288996218,8.20544682676211,"CPCRW_moose","Moose","All stands"
24,"Pigl",0.81968245458394,0.813804510606275,0.826027592890552,"CPCRW_moose","Moose","All stands"
24,"Pima",0.598599545708752,0.590577001559611,0.606788514310364,"CPCRW_moose","Moose","All stands"
24,"Potr",2.39786061809712,2.32318601300033,2.4809122402946,"CPCRW_moose","Moose","All stands"
